Scenario,Replication,LostDays_SOPaper,LostDays_SOBright,LostDays_SOKoala,CostoTotalTransp,InvPromKoala,InvPromBright,InvPromPaper,CostoTotalInv,DiasPerdidosClima,StockOutKoala,MaxTalado,PromTalado,EspPromPesEntradKoala,EspPromPesEntradaPaper,EspPromPesEntradBright,N_reparaciones,MultasBright,MultasPaper,MultasKoala,StockOutBright,StockOutPaper,InvMinB,InvMinK,InvMinP,CamDesB,CamDesK,CamDesP
"Scenario1,18,""1,76892813451894"",""227,443323607084"",0,""80668443,9786945"",""57283,6992145026"",""23485,55754713"",""37308,8465446301"",""707975,871047323"",""0,06"",0,""107947,088666337"",""94052,2297703372"",""0,126448418008824"",""0,304139402000842"",""0,131837482481138"",332,42,56,0,46,5,0,""25729,5636023774"",0,93433,97404,121193"
"Scenario1,19,""1,87335167759867"",""227,930172853362"",0,""80715213,8398319"",""57592,0143629366"",""23808,3905738956"",""37685,5789576918"",""709336,720300886"",""0,07"",0,""107955,813392753"",""94061,535989672"",""0,126662149216107"",""0,304829790754138"",""0,131878268545754"",332,42,58,0,46,6,0,""25840,200407474"",0,93442,97447,121227"
"Scenario1,20,""1,90921525845071"",""235,338599102145"",0,""80728027,805178"",""57646,0850802553"",""24007,210107214"",""37925,9333374823"",""718342,843476262"",""0,07"",0,""108010,465340558"",""94100,9016006996"",""0,126724383492532"",""0,304935201940318"",""0,13188226019812"",332,43,58,0,47,7,0,""26009,8630666951"",0,93675,97521,121287"
"Scenario1,21,""2,0509948963288"",""236,164205464996"",0,""80746221,618089"",""58244,1353161319"",""24135,2853305413"",""38081,3010816891"",""719005,930137838"",""0,07"",0,""108029,694580411"",""94158,3394626373"",""0,126849296848482"",""0,305268432092888"",""0,13189332117685"",332,46,61,0,47,7,0,""26212,959942204"",0,93702,97533,121288"
"Scenario1,22,""2,09693507470433"",""250,256059010928"",0,""80747657,3779109"",""58445,9514886207"",""24446,2139254152"",""38415,3371445957"",""719621,110815379"",""0,07"",0,""108030,530783415"",""94163,3620911462"",""0,126910732663096"",""0,306104116488745"",""0,132104206818261"",333,62,62,0,47,8,0,""26233,1389476651"",0,93798,97565,121320"
"Scenario1,23,""2,32540075528057"",""256,248853664554"",0,""80755411,5450285"",""58858,2393426525"",""24519,5894108632"",""38476,9345430014"",""722444,595836913"",""0,07"",0,""108095,193232759"",""94216,1629085995"",""0,126941695034547"",""0,306378952879029"",""0,132161647448645"",333,71,63,0,48,9,0,""26487,7925027591"",""330,512075002259"",93903,97569,121336"
"Scenario1,24,""2,78548088365968"",""261,541345503644"",0,""80789500,0837951"",""59363,8616284212"",""24597,4250856316"",""38551,1370450673"",""732196,553526202"",""0,08"",0,""108136,498176298"",""94232,7317124409"",""0,126995840812596"",""0,306707681542942"",""0,132219872579383"",333,76,66,0,49,9,0,""26680,9116308172"",""508,361144185953"",93918,97602,121355"
"Scenario1,25,""2,78912055980277"",""263,275505518738"",0,""80856202,375398"",""59511,4052230434"",""24908,6381623425"",""39010,4070010804"",""743663,698436541"",""0,08"",0,""108173,086966685"",""94240,8721182717"",""0,127061685832838"",""0,307102517369445"",""0,132345537742207"",333,78,69,0,51,10,0,""27834,213820863"",""2005,01414260536"",94107,97631,121363"
"Scenario1,26,""3,07414952714718"",""265,167506907053"",0,""80864946,1698519"",""61073,7356795955"",""24936,9715851529"",""39384,4543769735"",""744915,300606978"",""0,08"",0,""108188,83857822"",""94256,1222748603"",""0,127323557929639"",""0,308901239277785"",""0,132502457809869"",333,79,70,9,51,11,0,""28704,846536306"",""2148,26035611858"",94365,97693,121371"
"Scenario1,27,""3,55013978913811"",""268,407963996165"",0,""80881532,7805184"",""62782,4591973436"",""25054,5000332352"",""39619,5310265279"",""762786,149827573"",""0,08"",0,""108269,094348862"",""94270,2271222385"",""0,127387566394871"",""0,309110868779687"",""0,132658114748995"",333,82,72,10,54,12,0,""29434,3578412653"",""2954,11485276815"",94426,97784,121404"
"Scenario1,28,""3,66128814515694"",""275,842791677652"",0,""81017038,5624577"",""63066,1179369465"",""25125,0119059166"",""39641,1197856493"",""765940,658347533"",""0,08"",0,""108512,890449075"",""94298,8355129673"",""0,12780566604539"",""0,309339065639907"",""0,132995118125262"",334,88,76,16,56,13,0,""29709,1241595908"",""3645,66795738784"",94470,97837,121491"
"Scenario1,29,""4,24971050108214"",""328,828572549876"",0,""81047291,3636463"",""63753,8082348998"",""25237,4865598345"",""39704,1732929667"",""767357,572033745"",""0,1"",0,""108524,141082169"",""94369,0523199123"",""0,127935949844304"",""0,310104230894309"",""0,13313709059462"",334,109,83,17,58,13,0,""30538,7293643155"",""4614,85516995028"",94490,97871,121511"
"Scenario1,30,""4,27276858848798"",""406,875281362447"",0,""81116773,6778999"",""64371,0562178449"",""25444,5906111216"",""39749,3052879954"",""770117,6140827"",""0,1"",0,""108581,618279874"",""94429,4450825773"",""0,128026056022348"",""0,311892415935038"",""0,133634314737414"",335,117,92,22,81,15,0,""31362,2589638393"",""4738,91149951375"",94771,97915,121620"
